Name,Subtitle,Color,Price,Sale Price,Link
Jordan Essentials,Men's Warmup Pants,1 Color,$70,,https://www.nike.com/t/jordan-essentials-mens-warmup-pants-W1RlL2/DJ0881-407
FFF 2020 Vapor Match Away,Men's Soccer Jersey,1 Color,$165,,https://www.nike.com/t/fff-2020-vapor-match-away-mens-soccer-jersey-dR0cHC/CD0599-100
Nike Sportswear Club,Men's Pullover Hoodie,2 Colors,$56.97,,https://www.nike.com/t/sportswear-club-mens-pullover-hoodie-jLLhmv/DO6159-100
Nike SB,Skate T-Shirt,2 Colors,$30,,https://www.nike.com/t/sb-skate-t-shirt-3hPxP4/DD1316-382
Jordan Jumpman,Men's Sweatshirt,1 Color,$34.97,,https://www.nike.com/t/jordan-jumpman-mens-sweatshirt-svhFfH/DA7194-010
Zion,Men's Flight Jacket,1 Color,$240.97,,https://www.nike.com/t/zion-mens-flight-jacket-RLGCrq/DJ5867-010
Nike Sportswear,Men's Woven Cargo Pants,1 Color,$65,,https://www.nike.com/t/sportswear-mens-woven-cargo-pants-RrZfFV/CU4325-010
Nike Therma-FIT ADV Run Division,Men's Running Mid-Layer,1 Color,$130,,https://www.nike.com/t/therma-fit-adv-run-division-mens-running-mid-layer-KwBbXR/DD6110-010
Nike Sportswear,Men's Lightweight Woven Jacket,2 Colors,$118.97,,https://www.nike.com/t/sportswear-mens-lightweight-woven-jacket-nRVtHr/DC6977-761
Nike Sportswear Everyday Essentials,Crew Socks,1 Color,$20,,https://www.nike.com/t/sportswear-everyday-essentials-crew-socks-XQbvDW/DN6946-902
Nike Sportswear Club,Men's French Terry Cuffed Pants,3 Colors,$64.97,,https://www.nike.com/t/sportswear-club-mens-french-terry-cuffed-pants-j38kVz/DJ5305-060
Jordan Jumpman,Men's Short-Sleeve Crew,2 Colors,$25,,https://www.nike.com/t/jordan-jumpman-mens-short-sleeve-crew-7m0gs6/CW5190-415
Jordan Statement Essentials,Men's Warmup Pants,1 Color,$100,,https://www.nike.com/t/jordan-statement-essentials-mens-warmup-pants-SLC3qq/DH9040-010
Nike Dri-FIT Run Division,Men's Short-Sleeve Running Top,3 Colors,$80,,https://www.nike.com/t/dri-fit-run-division-mens-short-sleeve-running-top-cLg6fK/DD6143-437
Jordan Dri-FIT Air,Men's Pants,2 Colors,$81.97,,https://www.nike.com/t/jordan-dri-fit-air-mens-pants-2FKn4X/DA9852-010
Nike Club Fleece,Men's Pullover Hoodie,1 Color,$70,,https://www.nike.com/t/club-fleece-mens-pullover-hoodie-xcrQfd/M31777P587-CAN
Serena Williams,Tennis T-Shirt,1 Color,$25.97,,https://www.nike.com/t/serena-williams-tennis-t-shirt-mBNfHn/DM5366-010
Nike Sportswear Therma-FIT Legacy,Men's Vest,2 Colors,$67.97,,https://www.nike.com/t/sportswear-therma-fit-legacy-mens-vest-PBsGdz/DD6869-010
Nike Dri-FIT,Men's Swoosh Training T-Shirt,1 Color,$35,,https://www.nike.com/t/dri-fit-mens-swoosh-training-t-shirt-Wfr3L3/CW6950-013
U.S.,Men's Baseball Jersey,1 Color,$80,,https://www.nike.com/t/us-mens-baseball-jersey-JdvssK/CI8341-010
Jordan 23 Engineered,Men's Short-Sleeve Top,2 Colors,$38.97,,https://www.nike.com/t/jordan-23-engineered-mens-short-sleeve-top-LpdTdw/DM3215-220
Nike Sportswear,Men's T-Shirt,2 Colors,$22.97,,https://www.nike.com/t/sportswear-mens-t-shirt-HcDLNb/DH7485-010
Nike Everyday Max Metcon Cushioned,Crew Training Socks,1 Color,$18,,https://www.nike.com/t/everyday-max-metcon-cushioned-crew-training-socks-0zPLcl/DH3725-010
Nike Sportswear,Men's Woven Flow Shorts,3 Colors,$56.97,,https://www.nike.com/t/sportswear-mens-woven-flow-shorts-S9z4XS/DJ5290-451
NikeCourt Dri-FIT Victory,"Men's 7"" Tennis Shorts",5 Colors,$45,,https://www.nike.com/t/nikecourt-dri-fit-victory-mens-7-tennis-shorts-cXPwwV/CV3048-480
Nike SB Therma-FIT,Skate Top,2 Colors,$120,,https://www.nike.com/t/sb-therma-fit-skate-top-3rgLZj/DA4246-646
Nike Dri-FIT Player,Men's Color-Blocked Golf Polo,2 Colors,$80.97,,https://www.nike.com/t/dri-fit-player-mens-color-blocked-golf-polo-pFpxr7/CV3494-072
Nike F.C.,Men's Pullover Fleece Soccer Hoodie,3 Colors,$48.97,,https://www.nike.com/t/fc-mens-pullover-fleece-soccer-hoodie-90S2Ll/CT2011-010
Nike Storm-FIT ADV,Men's Golf Pants,1 Color,$200,,https://www.nike.com/t/storm-fit-adv-mens-golf-pants-kR6JVf/DA2902-010
Nike Vapor Select,Men's Baseball Pants,2 Colors,$40,,https://www.nike.com/t/vapor-select-mens-baseball-pants-3DWZf3/BQ6435-101
Nike Sportswear,Men's Long-Sleeve T-Shirt,1 Color,$50,,https://www.nike.com/t/sportswear-mens-long-sleeve-t-shirt-lTJCGJ/DO6183-045
Jordan Air,Men's Statement Woven Pants,2 Colors,$68.97,,https://www.nike.com/t/jordan-air-mens-statement-woven-pants-xx23nb/DC9741-010
Nike Everyday Max Cushioned,Training No-Show Socks (3 Pairs),2 Colors,$20,,https://www.nike.com/t/everyday-max-cushioned-training-no-show-socks-3-pairs-yATYnv1l/SX6964-010
Jordan Dri-FIT Zion,Men's Performance Hoodie,2 Colors,$57.97,,https://www.nike.com/t/jordan-dri-fit-zion-mens-performance-hoodie-kJ8GLl/DH0598-635
Nike Dri-FIT Strike,Men's Soccer Pants,4 Colors,$70,,https://www.nike.com/t/dri-fit-strike-mens-soccer-pants-dTVgRR/CW5862-016
Nike x UNDERCOVER,Track Suit,1 Color,$300,,https://www.nike.com/t/undercover-track-suit-6jS7QD/CW8009-010
Nike Sportswear Club,Men’s Shorts,3 Colors,$30,,https://www.nike.com/t/sportswear-club-mens-shorts-3T0Vmz/BV2772-410
Nike Chicago Club Fleece,Pullover Hoodie,1 Color,$45.97,,https://www.nike.com/t/chicago-club-fleece-pullover-hoodie-7LQWP5/DN6901-010
Nike Sportswear Swoosh,Men's Woven Lined Jacket,2 Colors,$130,,https://www.nike.com/t/sportswear-swoosh-mens-woven-lined-jacket-qFK5Xz/DD5967-133
"Nike Standard Issue ""Watson""",Men's Basketball Fleece Shorts,1 Color,$56.97,,https://www.nike.com/t/standard-issue-watson-mens-basketball-fleece-shorts-6C2R8v/CW6706-100
LeBron Lion,Men's Long-Sleeve T-Shirt,1 Color,$40,,https://www.nike.com/t/lebron-lion-mens-long-sleeve-t-shirt-KPvXJH/DM2464-100
Nike Legend,Men's Baseball T-Shirt,3 Colors,$30,,https://www.nike.com/t/legend-mens-baseball-t-shirt-srgmjW/DM3478-480
Nike Lil' Penny,Men's Basketball T-Shirt,4 Colors,$22.97,,https://www.nike.com/t/lil-penny-mens-basketball-t-shirt-Dp0rlk/DM2443-657
Kyrie,Men's Fleece Pants,1 Color,$80,,https://www.nike.com/t/kyrie-mens-fleece-pants-czCJBw/DA6687-010
Nike Sportswear Sport Essentials+ Club Fleece,Men's Pants,3 Colors,$65,,https://www.nike.com/t/sportswear-sport-essentials-club-fleece-mens-pants-B1NLWJ/DD5145-476
Nike Sportswear,Men's T-Shirt,1 Color,$40,,https://www.nike.com/t/sportswear-mens-t-shirt-d2n7tf/DC0724-665
"Nike Dri-FIT Metallic ""Just Do It""",Men's Basketball T-Shirt,1 Color,$29.97,,https://www.nike.com/t/dri-fit-metallic-just-do-it-mens-basketball-t-shirt-thQ1Pz/DM4483-063
NikeCourt Dri-FIT,Men's Tennis T-Shirt,1 Color,$35,,https://www.nike.com/t/nikecourt-dri-fit-mens-tennis-t-shirt-6srfl8/DD8388-634
Nike Therma-FIT Repel Element NYC,Men's Running Top,1 Color,$60.97,,https://www.nike.com/t/therma-fit-repel-element-nyc-mens-running-top-Md8CXc/DN7487-010
Nike Sportswear,Men's T-Shirt,4 Colors,$35,,https://www.nike.com/t/sportswear-mens-t-shirt-rRzP2Q/DD3515-661
Nike Sportswear Club,Men's Fleece Pants,3 Colors,$52.97,,https://www.nike.com/t/sportswear-club-mens-fleece-pants-vsmflx/DQ3528-222
Nike Sportswear Style Essentials,Men's Unlined Woven Flow Track Shorts,3 Colors,$45.97,,https://www.nike.com/t/sportswear-style-essentials-mens-unlined-woven-flow-track-shorts-QT52g8/DD7039-355
NikeCourt,Men's Tennis Pants,2 Colors,$70,,https://www.nike.com/t/nikecourt-mens-tennis-pants-SKg2KS/DC0621-808
Nike Therma-FIT ADV Repel,Men's Down-Fill Running Vest,2 Colors,$180,,https://www.nike.com/t/therma-fit-adv-repel-mens-down-fill-running-vest-TmHpLb/DD5695-326
Nike Dri-FIT ADV AeroSwift NYC,Men's Running Singlet,2 Colors,$80,,https://www.nike.com/t/dri-fit-adv-aeroswift-nyc-mens-running-singlet-JZVtfL/DN7461-702
Jordan Dri-FIT Air,Men's Printed Diamond Shorts,2 Colors,$55,,https://www.nike.com/t/jordan-dri-fit-air-mens-printed-diamond-shorts-MrpHG1/DH9079-687
Nike Sportswear Style Essentials,Men's Long Coaches Jacket,2 Colors,$150,,https://www.nike.com/t/sportswear-style-essentials-mens-long-coaches-jacket-Lzr9dB/DH7847-236
Nike F.C.,Men's Soccer T-Shirt,2 Colors,$30,,https://www.nike.com/t/fc-mens-soccer-t-shirt-xXrrk4/DA7761-814
Nike Sportswear Club,Men's Shorts,3 Colors,$37.97,,https://www.nike.com/t/sportswear-club-mens-shorts-rq05ff/DM7953-410
Nike Dri-FIT Tiger Woods,Men's Golf Polo,1 Color,$85.97,,https://www.nike.com/t/dri-fit-tiger-woods-mens-golf-polo-6npXPs/CU9784-100
Giannis Freak Swoosh,Men's Basketball T-Shirt,1 Color,$50,,https://www.nike.com/t/giannis-freak-swoosh-mens-basketball-t-shirt-GwVDcp/DJ5323-010
Nike Dri-FIT x MMW,Men's 3-in-1 Shorts,1 Color,$270,,https://www.nike.com/t/dri-fit-x-mmw-mens-3-in-1-shorts-0SFT7c/DD9439-280
Nike Dri-FIT,Men's Running T-Shirt,2 Colors,$32.97,,https://www.nike.com/t/dri-fit-mens-running-t-shirt-CGsd8k/CZ9891-663
Jordan Sport DNA,Men's Jacket,2 Colors,$120,,https://www.nike.com/t/jordan-sport-dna-mens-jacket-8dhHDR/DA7165-220
NOCTA Golf,Men's Full-Zip Track Jacket,1 Color,$200,,https://www.nike.com/t/nocta-golf-mens-full-zip-track-jacket-flTCJ0/DM7295-133
FFF,Men's Sleeveless Basketball Top,1 Color,$44.97,,https://www.nike.com/t/fff-mens-sleeveless-basketball-top-jhm48l/CV5664-100
Nike x Gyakusou,Ankle Racing Socks,1 Color,$22,,https://www.nike.com/t/gyakusou-ankle-racing-socks-lpxWxZ/SK0008-133
LeBron,Men's Sherpa Button-Up Jacket,2 Colors,$120,,https://www.nike.com/t/lebron-mens-sherpa-button-up-jacket-44xxws/DA6707-070
Nike Pro,Men's Pullover Hoodie,1 Color,$72.97,,https://www.nike.com/t/pro-mens-pullover-hoodie-BBTJHW/CV8105-073
Nike F.C.,Men's Woven Soccer Track Pants,2 Colors,$64.97,,https://www.nike.com/t/fc-mens-woven-soccer-track-pants-x65ZsC/CZ1001-010
Nike Sportswear Club Fleece,Pullover Hoodie,1 Color,$55,,https://www.nike.com/t/sportswear-club-fleece-pullover-hoodie-PBtkbW/CW2321-010
Jordan Dri-FIT Air Performance,Men's Short-Sleeve T-Shirt,2 Colors,$35,,https://www.nike.com/t/jordan-dri-fit-air-performance-mens-short-sleeve-t-shirt-6995lt/DC9791-333
Nike x MMW,Jacket,1 Color,$600,,https://www.nike.com/t/mmw-jacket-nBDGB8/DD9429-010
SNKR Sox Essential,Crew Socks,1 Color,$14.97,,https://www.nike.com/t/snkr-sox-essential-crew-socks-xl4LsG/CK5616-480
Nike SB,Skate T-Shirt,1 Color,$30,,https://www.nike.com/t/sb-skate-t-shirt-KGm18z/DD1306-010
Nike Sportswear Storm-FIT City Series,Men's Hooded Jacket,2 Colors,$350,,https://www.nike.com/t/sportswear-storm-fit-city-series-mens-hooded-jacket-RWPV83/DD8287-521
NikeLab,Fleece Crew,2 Colors,$80,,https://www.nike.com/t/nikelab-fleece-crew-mMhgsN/CV0554-320
Nike SB,Skate Crew,1 Color,$65,,https://www.nike.com/t/sb-skate-crew-v2CxQQ/DA4207-410
Nike Phenom Elite,Men's Woven Trail Running Pants,1 Color,$75.97,,https://www.nike.com/t/phenom-elite-mens-woven-trail-running-pants-4d8wW6/CZ9058-010
Kyrie,Men's Lightweight Jacket,1 Color,$120,,https://www.nike.com/t/kyrie-mens-lightweight-jacket-83tFVh/DA6694-010
Nike Sportswear,Men's T-Shirt,4 Colors,$30,,https://www.nike.com/t/sportswear-mens-t-shirt-1l6k9j/DM2205-010
Nike Sportswear BeTrue,Men's Pullover Hoodie,1 Color,$70,,https://www.nike.com/t/sportswear-betrue-mens-pullover-hoodie-gTbkKw/DR9538-091
Nike F.C.,Men's Full-Zip Soccer Hoodie,2 Colors,$53.97,,https://www.nike.com/t/fc-mens-full-zip-soccer-hoodie-tbH0vg/DA5577-492
Nike Dri-FIT,Men's Graphic Training T-Shirt,2 Colors,$32.97,,https://www.nike.com/t/dri-fit-mens-graphic-training-t-shirt-QKtpZ5/DD6917-010
Nike Spark Lightweight A.I.R. Kelly Anna London,Running Crew Socks,1 Color,$18,,https://www.nike.com/t/spark-lightweight-air-kelly-anna-london-running-crew-socks-NNTj7W/CU7204-492
Jordan Essentials,Men's Puffer Jacket,2 Colors,$185,,https://www.nike.com/t/jordan-essentials-mens-puffer-jacket-Q0zJwk/DA9806-010
Nike ESC,Men's Woven Jacket,1 Color,$500,,https://www.nike.com/t/esc-mens-woven-jacket-TpK45r/DH2900-010
Nike Dri-FIT Fast,Men's 1/2-Length Running Tights,1 Color,$36.97,,https://www.nike.com/t/dri-fit-fast-mens-1-2-length-running-tights-hpTlNT/CJ7851-010
Nike ACG,Pullover Fleece Hoodie,1 Color,$100,,https://www.nike.com/t/acg-pullover-fleece-hoodie-9fHT7b/CW4490-386
Nike Everyday Plus Cushioned,Training Ankle Socks (3 Pairs),2 Colors,$20,,https://www.nike.com/t/everyday-plus-cushioned-training-ankle-socks-3-pairs-nZVnzR/DH3827-904
Nike Dri-FIT Team USA Element,Men's 1/2-Zip Running Top,1 Color,$80,,https://www.nike.com/t/dri-fit-team-usa-element-mens-1-2-zip-running-top-7lwncj/DH9861-611
Nike SB,Men's Skate T-Shirt,1 Color,$22.97,,https://www.nike.com/t/sb-mens-skate-t-shirt-DJ4t9z/DJ1214-010
Nike SB,Skate Hoodie,1 Color,$61.97,,https://www.nike.com/t/sb-skate-hoodie-z02VMW/CW7253-070
Nike Sportswear Premium Essentials,Men's Unlined Parka,1 Color,$210,,https://www.nike.com/t/sportswear-premium-essentials-mens-unlined-parka-PjcK35/CZ9886-230
Nike Sport Clash,Men's Hooded Training Tank,1 Color,$37.97,,https://www.nike.com/t/sport-clash-mens-hooded-training-tank-2JT4NL/CZ1505-342
Nike Sportswear Therma-FIT Tech Pack,Men's Insulated Vest,1 Color,$225,,https://www.nike.com/t/sportswear-therma-fit-tech-pack-mens-insulated-vest-flnfVT/DD6636-010
Nike,Men's Winterized Woven Training Pants,2 Colors,$99.97,,https://www.nike.com/t/mens-winterized-woven-training-pants-JZxhQc/CU7351-010
Nike Sportswear,Men's Max 90 T-Shirt,1 Color,$35,,https://www.nike.com/t/sportswear-mens-max-90-t-shirt-CKJw4k/DO7033-901
Nike x AMBUSH,Short-Sleeve T-Shirt,1 Color,$90,,https://www.nike.com/t/ambush-short-sleeve-t-shirt-7XrPT0/CV0549-358
Jordan 23 Swoosh,Men's Short-Sleeve T-Shirt,1 Color,$32.97,,https://www.nike.com/t/jordan-23-swoosh-mens-short-sleeve-t-shirt-2nxH4t/CZ8378-091
